Water Control Zone,Station,Latitude,Longitude,Dates,Sample No,Depth,5-day Biochemical Oxygen Demand (mg/L),Ammonia Nitrogen (mg/L),Chlorophyll-a (μg/L),Dissolved Oxygen (mg/L),Faecal Coliforms (cfu/100mL),Orthophosphate Phosphorus (mg/L),Phaeo-pigments (μg/L),Salinity (psu),Total Inorganic Nitrogen (mg/L),Total Nitrogen (mg/L),Turbidity (NTU),Volatile Suspended Solids (mg/L)
Mirs Bay,MM17,22.5032,114.349333,10/25/2017,1,Surface Water,1.7,0.034,4.6,6.9,1,0.004,0.6,31.7,0.04,0.52,3.7,0.9
Mirs Bay,MM17,22.5032,114.349333,10/25/2017,1,Middle Water,1.3,0.021,3.6,6.1,0,0.006,1.8,32.3,0.05,0.56,0.4,0.9
Mirs Bay,MM17,22.5032,114.349333,10/25/2017,1,Bottom Water,1.3,0.015,2.3,6.4,0,0.008,1.2,32.6,0.06,0.41,0.6,0.6
Mirs Bay,MM4,22.563617,114.35805,5/22/2015,1,Surface Water,0.6,0.053,1.5,5.6,4,0.005,0.6,32.4,0.08,0.24,2.7,0.5
Mirs Bay,MM4,22.563617,114.35805,5/22/2015,1,Middle Water,0.5,0.065,1.4,4.6,2,0.007,0.9,33.3,0.11,0.25,3.1,0
Mirs Bay,MM4,22.563617,114.35805,5/22/2015,1,Bottom Water,0.2,0.048,0.8,3.6,0,0.01,0,34.1,0.14,0.29,6.7,1
Mirs Bay,MM4,22.563617,114.35805,6/24/2015,1,Surface Water,1.3,0.025,4.4,6.6,45,0.003,2,26.2,0.21,0.39,8.1,0
Mirs Bay,MM4,22.563617,114.35805,6/24/2015,1,Middle Water,1,0.023,4.8,6,6,0.002,1.7,30.2,0.17,0.4,5.3,0
Mirs Bay,MM4,22.563617,114.35805,6/24/2015,1,Bottom Water,0.6,0.022,3.6,3.1,0,0.002,2.1,34.3,0.18,0.4,11.7,0
Mirs Bay,MM4,22.563617,114.35805,7/27/2015,1,Surface Water,2.5,0.014,1.4,6.6,1,0.004,1.1,31.9,0.02,0.33,2.7,0.8
Mirs Bay,MM4,22.563617,114.35805,7/27/2015,1,Middle Water,0.6,0.014,1,2.7,4,0.016,0.9,33.6,0.12,0.26,4.4,1.1
Mirs Bay,MM4,22.563617,114.35805,7/27/2015,1,Bottom Water,0,0.022,1.4,3.1,4,0.017,0,34.4,0.12,0.33,9.5,1.2
Mirs Bay,MM4,22.563617,114.35805,8/20/2015,1,Surface Water,0.9,0.021,3.3,6,1,0.005,0,33.2,0.03,0.23,2.9,1.3
Mirs Bay,MM4,22.563617,114.35805,8/20/2015,1,Middle Water,0.4,0.02,3.3,3.3,0,0.014,1.1,34.2,0.06,0.16,3,1
Mirs Bay,MM4,22.563617,114.35805,8/20/2015,1,Bottom Water,0.4,0.017,1.3,1.9,0,0.025,1,34.4,0.12,0.22,5.1,0.5
Mirs Bay,MM4,22.563617,114.35805,9/24/2015,1,Surface Water,0.4,0.028,0.8,6.4,0,0.004,0,33.1,0.03,0.46,0.5,0.6
Mirs Bay,MM4,22.563617,114.35805,9/24/2015,1,Middle Water,0.4,0.02,1.2,6,0,0.005,0.4,33.3,0.02,0.4,1.2,1.8
Mirs Bay,MM4,22.563617,114.35805,9/24/2015,1,Bottom Water,1.2,0.023,3.3,4.7,0,0.005,1.7,33.3,0.03,0.33,3.2,2.1
Mirs Bay,MM4,22.563617,114.35805,10/26/2015,1,Surface Water,0.6,0.029,1.7,6.3,1,0.005,0,33,0.03,0.29,3.3,1
Mirs Bay,MM4,22.563617,114.35805,10/26/2015,1,Middle Water,0.6,0.032,1.2,6.4,3,0.006,0.3,33,0.04,0.41,3.6,1
Mirs Bay,MM4,22.563617,114.35805,10/26/2015,1,Bottom Water,0.4,0.044,1.9,6.1,2,0.007,1.1,33,0.05,0.69,7.9,2
Mirs Bay,MM4,22.563617,114.35805,11/23/2015,1,Surface Water,0.5,0.027,1.1,6,0,0.008,0,33.2,0.06,0.33,0.7,0.6
Mirs Bay,MM4,22.563617,114.35805,11/23/2015,1,Middle Water,0.7,0.024,1,6.1,0,0.008,0.2,33.2,0.06,0.3,0.9,0
Mirs Bay,MM4,22.563617,114.35805,11/23/2015,1,Bottom Water,0.7,0.028,1.6,5.4,0,0.009,0.6,33.2,0.09,0.33,6.9,1.4
Mirs Bay,MM4,22.563617,114.35805,12/16/2015,1,Surface Water,0.4,0.027,2.3,5.5,1,0.009,0,33,0.08,0.46,1.7,1
Mirs Bay,MM4,22.563617,114.35805,12/16/2015,1,Middle Water,0.3,0.022,2.1,6.9,0,0.008,0.4,33.2,0.07,0.43,1.9,0
Mirs Bay,MM4,22.563617,114.35805,12/16/2015,1,Bottom Water,0.3,0.023,2.2,7,0,0.008,0,33.2,0.08,0.72,2.1,0.7
Mirs Bay,MM4,22.563617,114.35805,1/15/2016,1,Surface Water,1,0.037,3.4,7.8,0,0.005,0.4,31.8,0.1,0.59,0.4,2.6
Mirs Bay,MM4,22.563617,114.35805,1/15/2016,1,Middle Water,1,0.035,1.8,7.8,0,0.005,0.7,31.8,0.08,0.65,0.4,2
Mirs Bay,MM4,22.563617,114.35805,1/15/2016,1,Bottom Water,0.9,0.034,1.5,7.8,0,0.005,0.8,31.9,0.1,0.49,0.8,2.2
Mirs Bay,MM4,22.563617,114.35805,2/26/2016,1,Surface Water,0.5,0.052,3,8.5,0,0.005,1,31,0.14,0.41,0.5,0
Mirs Bay,MM4,22.563617,114.35805,2/26/2016,1,Middle Water,0.7,0.043,1.8,8.5,0,0.006,0,31,0.13,0.33,0.5,0.6
Mirs Bay,MM4,22.563617,114.35805,2/26/2016,1,Bottom Water,0.9,0.055,1.1,7.9,0,0.007,0,31.9,0.15,0.54,2.4,0.5
Mirs Bay,MM4,22.563617,114.35805,3/17/2016,1,Surface Water,3.1,0.057,11,7.9,0,0.007,5.5,31.6,0.06,0.41,2.7,1.5
Mirs Bay,MM4,22.563617,114.35805,3/17/2016,1,Middle Water,0.7,0.041,1,7.4,0,0.006,0.6,31.6,0.06,0.25,0.9,0
Mirs Bay,MM4,22.563617,114.35805,3/17/2016,1,Bottom Water,0.6,0.057,0,7.1,0,0.006,1.6,31.9,0.1,0.43,2.8,0.9
Mirs Bay,MM4,22.563617,114.35805,4/15/2016,1,Surface Water,4.2,0.12,19,7.8,51,0,7,30.4,0.15,0.74,0.6,2.2
Mirs Bay,MM4,22.563617,114.35805,4/15/2016,1,Middle Water,0.8,0.055,0.3,6.8,16,0.003,0,31.5,0.06,0.33,0.5,0
Mirs Bay,MM4,22.563617,114.35805,4/15/2016,1,Bottom Water,0.7,0.047,0.6,4.9,8,0.003,0,32.6,0.06,0.49,0.5,0
Mirs Bay,MM4,22.563617,114.35805,5/18/2016,1,Surface Water,1.4,0.044,1.1,5.8,0,0,0,31.5,0.05,0.25,0.5,0.6
Mirs Bay,MM4,22.563617,114.35805,5/18/2016,1,Middle Water,1.3,0.035,1.2,6,0,0,0,31.8,0.04,0.75,0.6,0.6
Mirs Bay,MM4,22.563617,114.35805,5/18/2016,1,Bottom Water,1,0.074,1.3,5.4,1,0.004,1.2,32.3,0.1,0.49,1.4,0.9
Mirs Bay,MM4,22.563617,114.35805,6/15/2016,1,Surface Water,0.6,0.018,1.5,6.2,0,0.002,0,30.5,0.03,0.5,0.8,2.9
Mirs Bay,MM4,22.563617,114.35805,6/15/2016,1,Middle Water,0.8,0.021,4.7,4.8,7,0.004,1.6,31.5,0.04,0.57,1.3,1.6
Mirs Bay,MM4,22.563617,114.35805,6/15/2016,1,Bottom Water,0.5,0.014,2.2,4.9,3,0.011,0.5,34.3,0.09,0.61,3.9,2
Mirs Bay,MM4,22.563617,114.35805,7/11/2016,1,Surface Water,1.2,0.023,5.2,6.3,53,0.002,1.4,26.7,0.06,0.25,1.7,2.2
Mirs Bay,MM4,22.563617,114.35805,7/11/2016,1,Middle Water,0.4,0.032,0.3,3.7,1,0.011,0.6,32.2,0.12,0.96,0.5,0.6
Mirs Bay,MM4,22.563617,114.35805,7/11/2016,1,Bottom Water,0.8,0.01,0.5,2.2,4,0.023,0.5,34.7,0.17,0.7,3.1,1
Mirs Bay,MM4,22.563617,114.35805,8/15/2016,1,Surface Water,0.3,0.017,1.2,6.3,1,0,0,33.3,0.02,0.75,2.7,1
Mirs Bay,MM4,22.563617,114.35805,8/15/2016,1,Middle Water,0.4,0.012,1.2,5.7,1,0.002,1,33.5,0.02,0.48,2.1,1.6
Mirs Bay,MM4,22.563617,114.35805,8/15/2016,1,Bottom Water,1,0.06,1.1,2.9,1,0.037,0.9,34.2,0.15,1.59,3.5,2.6
Mirs Bay,MM4,22.563617,114.35805,9/14/2016,1,Surface Water,1.2,0.015,1.3,5.7,7,0,0.3,31.6,0.02,0.49,10.4,1.7
Mirs Bay,MM4,22.563617,114.35805,9/14/2016,1,Middle Water,1.1,0.011,1.9,6.5,4,0.002,1,31.8,0.02,0.43,0.6,3.6
Mirs Bay,MM4,22.563617,114.35805,9/14/2016,1,Bottom Water,0.9,0.034,1.9,2.2,4,0.046,1.3,33.1,0.16,0.55,1.5,3.6
Mirs Bay,MM4,22.563617,114.35805,10/26/2016,1,Surface Water,1.3,0.01,1.4,6.8,0,0.005,0,30.7,0.02,0.27,2.2,0
Mirs Bay,MM4,22.563617,114.35805,10/26/2016,1,Middle Water,1.1,0.014,1.4,7,0,0.007,0,31,0.02,0.4,2.5,0
Mirs Bay,MM4,22.563617,114.35805,10/26/2016,1,Bottom Water,0.3,0.01,2,5.6,0,0.01,1.5,31.8,0.09,0.43,2.6,0.6
Mirs Bay,MM4,22.563617,114.35805,11/9/2016,1,Surface Water,0,0.028,0.9,5.5,0,0.003,0,31.3,0.04,0.3,13.6,1.7
Mirs Bay,MM4,22.563617,114.35805,11/9/2016,1,Middle Water,0,0.033,0.6,6.3,0,0.005,0.3,31.3,0.05,0.72,4.5,2.6
Mirs Bay,MM4,22.563617,114.35805,11/9/2016,1,Bottom Water,0,0.036,1.5,6.4,0,0.006,0.4,31.3,0.05,0.21,10.2,3.8
Mirs Bay,MM4,22.563617,114.35805,12/8/2016,1,Surface Water,0.3,0.012,1.8,6.9,0,0.011,0.8,31.1,0.12,0.45,8.3,0.7
Mirs Bay,MM4,22.563617,114.35805,12/8/2016,1,Middle Water,0.2,0.02,1.2,7,0,0.012,0.8,31.1,0.13,0.43,2.1,0.7
Mirs Bay,MM4,22.563617,114.35805,12/8/2016,1,Bottom Water,0.3,0.016,1.7,7.1,1,0.011,1.3,31.1,0.12,0.6,3,0.8
Mirs Bay,MM4,22.563617,114.35805,1/19/2017,1,Surface Water,0.3,0.059,0.4,6.5,0,0,0,30.8,0.07,0.37,3.7,0.8
Mirs Bay,MM4,22.563617,114.35805,1/19/2017,1,Middle Water,0.2,0.065,1,7,0,0.009,0,30.8,0.08,0.58,1.7,0.6
Mirs Bay,MM4,22.563617,114.35805,1/19/2017,1,Bottom Water,0.2,0.069,0.5,6.9,1,0,0,30.8,0.09,0.37,3.6,1
Mirs Bay,MM4,22.563617,114.35805,2/8/2017,1,Surface Water,0.9,0.049,2.5,7.3,0,0.005,0.9,31,0.09,1.04,8.9,2.1
Mirs Bay,MM4,22.563617,114.35805,2/8/2017,1,Middle Water,0.8,0.044,0.6,7.3,0,0.006,0.5,31,0.09,0.91,2.8,2
Mirs Bay,MM4,22.563617,114.35805,2/8/2017,1,Bottom Water,0.8,0.042,0.7,7.6,0,0.006,1.5,31,0.09,0.33,16.9,4.1
Mirs Bay,MM4,22.563617,114.35805,3/16/2017,1,Surface Water,0.8,0.051,1.2,7.3,0,0.008,0,31.7,0.09,0.52,2.2,1.4
Mirs Bay,MM4,22.563617,114.35805,3/16/2017,1,Middle Water,0.8,0.06,0.6,7.1,0,0.009,0.5,31.8,0.11,0.45,0.7,2.2
Mirs Bay,MM4,22.563617,114.35805,3/16/2017,1,Bottom Water,0.7,0.077,0.8,6,0,0.011,0,32,0.13,0.47,5.2,2.8
Mirs Bay,MM4,22.563617,114.35805,4/24/2017,1,Surface Water,0.4,0.022,0.4,6.6,0,0.004,0.4,32.9,0.03,0.28,0.2,1.8
Mirs Bay,MM4,22.563617,114.35805,4/24/2017,1,Middle Water,0.5,0.026,0.8,5.7,0,0.004,0.2,33.6,0.03,0.26,1.8,2
Mirs Bay,MM4,22.563617,114.35805,4/24/2017,1,Bottom Water,1.4,0.031,0.4,4.1,0,0.006,0,34.1,0.04,0.3,4.1,2.4
Mirs Bay,MM4,22.563617,114.35805,5/26/2017,1,Surface Water,0.9,0.035,1,6.2,0,0.002,0.7,32.4,0.05,0.41,1.3,1.3
Mirs Bay,MM4,22.563617,114.35805,5/26/2017,1,Middle Water,1.2,0.04,1.1,6.3,1,0.003,0.3,32.6,0.06,0.5,0.4,1.8
Mirs Bay,MM4,22.563617,114.35805,5/26/2017,1,Bottom Water,0.7,0.044,1.3,4.5,1,0.004,0.6,32.8,0.07,0.33,3,1.6
Mirs Bay,MM4,22.563617,114.35805,6/15/2017,1,Surface Water,1.1,0.023,0.7,5.5,22,0.002,0.5,30.8,0.06,0.17,2.3,0
Mirs Bay,MM4,22.563617,114.35805,6/15/2017,1,Middle Water,1.3,0.027,0.7,5.6,19,0.003,0.4,31.7,0.05,0.33,1.6,0
Mirs Bay,MM4,22.563617,114.35805,6/15/2017,1,Bottom Water,0.9,0.051,0.5,3.3,27,0.006,0,32.7,0.07,0.42,2.5,0.7
Mirs Bay,MM4,22.563617,114.35805,7/14/2017,1,Surface Water,2.7,0.021,13,9.3,1,0.003,1.2,23.8,0.2,0.42,1,1.7
Mirs Bay,MM4,22.563617,114.35805,7/14/2017,1,Middle Water,1.5,0.031,3.5,4.1,0,0,2.1,32.3,0.12,0.25,2.5,0.8
Mirs Bay,MM4,22.563617,114.35805,7/14/2017,1,Bottom Water,1.4,0.019,4.7,2.1,3,0.005,0.9,34.3,0.13,0.32,2.9,1.3
Mirs Bay,MM4,22.563617,114.35805,8/25/2017,1,Surface Water,1.1,0.007,2.3,5.5,1,0.009,0.8,33.5,0.01,0.29,0.3,2.2
Mirs Bay,MM4,22.563617,114.35805,8/25/2017,1,Middle Water,0.9,0.016,5.2,5,3,0.013,0.7,33.7,0.02,0.3,1,2.5
Mirs Bay,MM4,22.563617,114.35805,8/25/2017,1,Bottom Water,0.4,0.057,2,2.9,24,0.026,0,34.2,0.07,0.45,3,2.6
Mirs Bay,MM4,22.563617,114.35805,9/21/2017,1,Surface Water,1.6,0.008,0.8,7.2,4,0.004,0.7,30.6,0.01,0.95,0.6,2.7
Mirs Bay,MM4,22.563617,114.35805,9/21/2017,1,Middle Water,1.4,0.007,1.3,7.3,0,0.004,1.1,30.9,0.01,1.2,0.5,2.5
Mirs Bay,MM4,22.563617,114.35805,9/21/2017,1,Bottom Water,1.6,0.025,0.8,4.9,0,0.004,0.6,32.1,0.03,1.21,0.3,1.9
Mirs Bay,MM4,22.563617,114.35805,10/25/2017,1,Surface Water,1.4,0.01,2.4,6.4,0,0.004,1.1,31.7,0.01,0.24,4.2,0.8
Mirs Bay,MM4,22.563617,114.35805,10/25/2017,1,Middle Water,1.3,0.01,4,6.7,0,0.004,2.8,32.3,0.02,0.3,2.2,1.1
Mirs Bay,MM4,22.563617,114.35805,10/25/2017,1,Bottom Water,1.3,0.012,2.5,6.3,0,0.008,0.5,32.5,0.05,0.37,3.5,0.9
Mirs Bay,MM5,22.52055,114.393883,5/22/2015,1,Surface Water,0.7,0.027,4.8,6.6,1,0.003,0.7,31.3,0.14,0.32,2.3,0.5
Mirs Bay,MM5,22.52055,114.393883,5/22/2015,1,Middle Water,0,0.065,3.4,4.9,3,0.007,0,32.9,0.1,0.22,2.8,0
Mirs Bay,MM5,22.52055,114.393883,5/22/2015,1,Bottom Water,0,0.028,1.8,4.1,0,0.012,0,34.2,0.12,0.29,7.4,1.5
Mirs Bay,MM5,22.52055,114.393883,6/24/2015,1,Surface Water,1.3,0.021,5.2,7,78,0.003,0,27,0.19,0.4,2.4,0
Mirs Bay,MM5,22.52055,114.393883,6/24/2015,1,Middle Water,0.7,0.041,3.1,6,2,0.003,1.1,31.4,0.12,0.38,2.9,0
Mirs Bay,MM5,22.52055,114.393883,6/24/2015,1,Bottom Water,1.2,0.043,2.7,3.3,18,0.009,1.9,34.4,0.07,0.4,9.7,1.4
Mirs Bay,MM5,22.52055,114.393883,7/27/2015,1,Surface Water,0.7,0.015,1.7,6.3,0,0.004,0.7,31.9,0.02,0.25,3.1,1
Mirs Bay,MM5,22.52055,114.393883,7/27/2015,1,Middle Water,0.1,0.011,0,2.1,1,0.014,1.5,34.1,0.1,0.24,3.6,0.9
Mirs Bay,MM5,22.52055,114.393883,7/27/2015,1,Bottom Water,0,0.014,1,3,2,0.017,0,34.4,0.11,0.2,4.6,0.5
Mirs Bay,MM5,22.52055,114.393883,8/20/2015,1,Surface Water,1.6,0.013,2.2,6.6,1,0.006,0.4,33,0.02,0.25,2.5,0
Mirs Bay,MM5,22.52055,114.393883,8/20/2015,1,Middle Water,0.8,0.026,4.6,4.3,2,0.01,1.3,34.2,0.04,0.15,2.9,1.8
Mirs Bay,MM5,22.52055,114.393883,8/20/2015,1,Bottom Water,0.4,0.016,1.8,2.1,0,0.025,0.5,34.5,0.13,0.22,4.1,0.8
Mirs Bay,MM5,22.52055,114.393883,9/24/2015,1,Surface Water,1.5,0.018,1.2,6.6,0,0.004,0,33.2,0.02,0.36,0.5,0.7
Mirs Bay,MM5,22.52055,114.393883,9/24/2015,1,Middle Water,1.5,0.018,0.9,6.4,0,0.004,0.8,33.3,0.02,0.37,0.5,1.8
Mirs Bay,MM5,22.52055,114.393883,9/24/2015,1,Bottom Water,1.4,0.038,1.5,4.7,0,0.007,1.1,33.4,0.04,0.28,1.4,3.1
Mirs Bay,MM5,22.52055,114.393883,10/26/2015,1,Surface Water,0.6,0.024,2.9,5.4,0,0.005,0.7,32.9,0.04,0.29,2.4,0.8
Mirs Bay,MM5,22.52055,114.393883,10/26/2015,1,Middle Water,0.7,0.025,1.7,6.4,0,0.005,0,33,0.03,0.4,2.4,0.7
Mirs Bay,MM5,22.52055,114.393883,10/26/2015,1,Bottom Water,0.6,0.041,3.2,5,0,0.009,0.8,33,0.08,0.39,3.2,1.4
Mirs Bay,MM5,22.52055,114.393883,11/23/2015,1,Surface Water,0.9,0.019,2.2,6.5,0,0.008,0.8,33.2,0.05,0.22,0.5,0
Mirs Bay,MM5,22.52055,114.393883,11/23/2015,1,Middle Water,0.7,0.024,2.5,6.5,12,0.009,0.4,33.2,0.06,0.33,0.6,0.7
Mirs Bay,MM5,22.52055,114.393883,11/23/2015,1,Bottom Water,0.7,0.024,2.5,6.3,0,0.009,0,33.2,0.06,0.2,1.2,0.6
Mirs Bay,MM5,22.52055,114.393883,12/16/2015,1,Surface Water,0.2,0.02,1.4,6,0,0.006,1.1,32.9,0.05,0.36,2.6,0.6
Mirs Bay,MM5,22.52055,114.393883,12/16/2015,1,Middle Water,0.2,0.021,1.7,6.7,1,0.008,0.7,33.2,0.08,0.47,3.3,0.7
Mirs Bay,MM5,22.52055,114.393883,12/16/2015,1,Bottom Water,0,0.019,2.1,6.9,0,0.008,0.2,33.2,0.07,0.59,3.3,5.8
Mirs Bay,MM5,22.52055,114.393883,1/15/2016,1,Surface Water,1.3,0.043,2.6,7.8,1,0.005,0.8,31.7,0.1,0.44,0.3,1.7
Mirs Bay,MM5,22.52055,114.393883,1/15/2016,1,Middle Water,0.9,0.041,1.3,7.7,0,0.005,0.4,31.9,0.08,0.91,0.3,1.4
Mirs Bay,MM5,22.52055,114.393883,1/15/2016,1,Bottom Water,0.8,0.042,1.2,7.6,0,0.006,0.4,32,0.12,0.21,1,1.3
Mirs Bay,MM5,22.52055,114.393883,2/26/2016,1,Surface Water,2.8,0.056,8.6,8.7,0,0.006,2.6,31,0.13,0.38,0.4,1.2
Mirs Bay,MM5,22.52055,114.393883,2/26/2016,1,Middle Water,1.9,0.053,4,8.6,0,0.005,1.4,31,0.13,0.39,0.4,0
Mirs Bay,MM5,22.52055,114.393883,2/26/2016,1,Bottom Water,1.2,0.064,2.4,6.8,0,0.007,0.5,32,0.14,0.4,6,0.5
Mirs Bay,MM5,22.52055,114.393883,3/17/2016,1,Surface Water,2.4,0.076,10,6.8,1,0.005,7.6,31,0.1,0.51,0.8,2.1
Mirs Bay,MM5,22.52055,114.393883,3/17/2016,1,Middle Water,0.7,0.052,9.3,6.8,0,0.005,0,31.3,0.07,0.26,1,0.5
Mirs Bay,MM5,22.52055,114.393883,3/17/2016,1,Bottom Water,0.9,0.055,1.4,6.7,0,0.005,0.6,32,0.08,0.16,1.4,0.7
Mirs Bay,MM5,22.52055,114.393883,4/15/2016,1,Surface Water,7.4,0.25,68,7.6,10,0.003,7,30.3,0.28,0.75,0.7,4.6
Mirs Bay,MM5,22.52055,114.393883,4/15/2016,1,Middle Water,0.9,0.055,0.3,6.5,10,0.003,0,31.9,0.06,0.25,0.2,0
Mirs Bay,MM5,22.52055,114.393883,4/15/2016,1,Bottom Water,0.6,0.047,0,4.8,17,0.004,0,33.4,0.05,0.18,1.2,0
Mirs Bay,MM5,22.52055,114.393883,5/18/2016,1,Surface Water,0.9,0.038,1.5,5.7,1,0,0,31.6,0.05,0.41,2.5,0
Mirs Bay,MM5,22.52055,114.393883,5/18/2016,1,Middle Water,1,0.04,1,5.5,0,0,0,31.7,0.05,0.62,0.4,0
Mirs Bay,MM5,22.52055,114.393883,5/18/2016,1,Bottom Water,0.8,0.092,0.7,4.4,0,0.007,0.2,32.7,0.14,0.49,1,0.5
Mirs Bay,MM5,22.52055,114.393883,6/15/2016,1,Surface Water,0.6,0.021,1.4,5.6,0,0,0.3,31.2,0.03,0.39,5.8,1.8
Mirs Bay,MM5,22.52055,114.393883,6/15/2016,1,Middle Water,0.7,0.02,6,4.8,5,0.003,1.7,32.1,0.03,0.49,1.1,1.6
Mirs Bay,MM5,22.52055,114.393883,6/15/2016,1,Bottom Water,0.7,0.013,0.7,4.3,3,0.018,0,32.7,0.13,0.57,3.3,1.9
Mirs Bay,MM5,22.52055,114.393883,7/11/2016,1,Surface Water,1.8,0.018,2.8,6.3,2,0,1.2,27.4,0.02,0.22,1.9,1.9
Mirs Bay,MM5,22.52055,114.393883,7/11/2016,1,Middle Water,0.4,0.027,0.4,5.7,0,0.013,0,31.1,0.14,0.53,0.4,0.6
Mirs Bay,MM5,22.52055,114.393883,7/11/2016,1,Bottom Water,0.3,0.011,0.5,2.2,2,0.027,0.2,34.7,0.17,0.63,2.2,0.9
Mirs Bay,MM5,22.52055,114.393883,8/15/2016,1,Surface Water,1.3,0.029,1.5,6.2,0,0,0,32.8,0.03,0.39,2.2,1.2
Mirs Bay,MM5,22.52055,114.393883,8/15/2016,1,Middle Water,1,0.02,1.2,5,3,0.003,0.5,33.4,0.03,0.64,2.1,1.2
Mirs Bay,MM5,22.52055,114.393883,8/15/2016,1,Bottom Water,1.3,0.07,1.4,2.9,0,0.038,0,34.1,0.15,0.65,2.9,2.8
Mirs Bay,MM5,22.52055,114.393883,9/14/2016,1,Surface Water,0.8,0.009,0.7,6.8,0,0,0.7,31.6,0.01,0.2,0.6,1.9
Mirs Bay,MM5,22.52055,114.393883,9/14/2016,1,Middle Water,0.9,0.015,3.7,6.2,0,0.002,1.6,32.4,0.02,0.9,0.7,3.8
Mirs Bay,MM5,22.52055,114.393883,9/14/2016,1,Bottom Water,1,0.022,3.1,1.6,0,0.024,2.9,33.6,0.14,0.94,1.4,3.5
Mirs Bay,MM5,22.52055,114.393883,10/26/2016,1,Surface Water,0.5,0.012,1.6,6.7,0,0.006,0,31.1,0.02,0.19,10.7,0.6
Mirs Bay,MM5,22.52055,114.393883,10/26/2016,1,Middle Water,0.4,0.009,1.4,6.2,1,0.005,1.1,31.2,0.06,0.79,2.4,0.6
Mirs Bay,MM5,22.52055,114.393883,10/26/2016,1,Bottom Water,0.2,0.01,2.3,5.4,2,0.008,2.3,32,0.07,0.52,3.2,0.8
Mirs Bay,MM5,22.52055,114.393883,11/9/2016,1,Surface Water,0.2,0.03,1.1,5.9,4,0.004,1,31.3,0.07,0.32,22.3,1.4
Mirs Bay,MM5,22.52055,114.393883,11/9/2016,1,Middle Water,0.2,0.035,1.5,6.1,0,0.007,1.4,31.3,0.07,0.48,2.1,1.4
Mirs Bay,MM5,22.52055,114.393883,11/9/2016,1,Bottom Water,0.2,0.034,1.8,6.1,0,0.002,0.6,31.3,0.05,0.19,2.3,1.7
Mirs Bay,MM5,22.52055,114.393883,12/8/2016,1,Surface Water,0.3,0.018,1.4,6.8,2,0.012,1,31.1,0.13,0.31,2.2,1
Mirs Bay,MM5,22.52055,114.393883,12/8/2016,1,Middle Water,0.5,0.017,1.7,6.9,1,0.012,0,31.1,0.13,0.48,2.9,0.9
Mirs Bay,MM5,22.52055,114.393883,12/8/2016,1,Bottom Water,0.4,0.02,1,7,0,0.012,0.7,31.1,0.13,0.58,3.8,0.9
Mirs Bay,MM5,22.52055,114.393883,1/19/2017,1,Surface Water,1.4,0.066,0.4,6.6,0,0,0,30.8,0.08,0.38,13.4,0.5
Mirs Bay,MM5,22.52055,114.393883,1/19/2017,1,Middle Water,0.3,0.074,0,6.9,0,0.003,0,30.8,0.09,0.26,1.4,0.8
Mirs Bay,MM5,22.52055,114.393883,1/19/2017,1,Bottom Water,0.1,0.083,0.6,6.6,1,0.009,0.5,30.8,0.1,0.43,4.2,1
Mirs Bay,MM5,22.52055,114.393883,2/8/2017,1,Surface Water,1.7,0.059,1.4,7.5,0,0.005,0.8,31,0.08,0.89,1.3,1.9
Mirs Bay,MM5,22.52055,114.393883,2/8/2017,1,Middle Water,0.6,0.035,0.5,7.4,0,0.005,0,31,0.06,0.51,1,1.5
Mirs Bay,MM5,22.52055,114.393883,2/8/2017,1,Bottom Water,0.5,0.02,1,7.5,0,0.013,0.6,31,0.16,0.37,13.6,2.8
Mirs Bay,MM5,22.52055,114.393883,3/16/2017,1,Surface Water,1,0.048,2.4,7.2,0,0.008,0,31.7,0.1,0.32,0.9,1.8
Mirs Bay,MM5,22.52055,114.393883,3/16/2017,1,Middle Water,0.9,0.057,1.2,7,0,0.009,0.2,31.8,0.1,1.05,0.6,2.1
Mirs Bay,MM5,22.52055,114.393883,3/16/2017,1,Bottom Water,0.7,0.067,0.9,6.9,0,0.01,0,32,0.12,0.37,2.3,1.6
Mirs Bay,MM5,22.52055,114.393883,4/24/2017,1,Surface Water,0.5,0.016,0.6,6.8,0,0.003,0,32.9,0.02,0.29,0.1,1.4
Mirs Bay,MM5,22.52055,114.393883,4/24/2017,1,Middle Water,1.4,0.017,0.6,6.1,0,0.003,0.2,33.3,0.02,0.27,0.1,1.5
Mirs Bay,MM5,22.52055,114.393883,4/24/2017,1,Bottom Water,1.8,0.059,0.6,5.1,2,0.003,0,34.1,0.06,0.3,2.4,2.6
Mirs Bay,MM5,22.52055,114.393883,5/26/2017,1,Surface Water,0.9,0.046,1.5,6.4,1,0.003,0.2,32.3,0.06,0.35,2.7,1.3
Mirs Bay,MM5,22.52055,114.393883,5/26/2017,1,Middle Water,0.9,0.038,1.4,6.3,0,0.002,0.4,32.5,0.05,0.38,0.2,1.4
Mirs Bay,MM5,22.52055,114.393883,5/26/2017,1,Bottom Water,0.9,0.039,1.4,5.3,0,0.004,0.5,32.8,0.07,0.26,0.9,1.6
Mirs Bay,MM5,22.52055,114.393883,6/15/2017,1,Surface Water,0.9,0.03,1.3,5.3,21,0,0.4,29.9,0.08,0.33,5.6,0
Mirs Bay,MM5,22.52055,114.393883,6/15/2017,1,Middle Water,0.8,0.041,0.7,5.6,55,0.003,0.3,31.9,0.05,0.71,0.3,0
